CallAccountShortName;ExecDate;Currency;Nominal;vextir;bp
bank15;2021-09-08;USD;0,619230431;SOFR O/N;200
bank16;2021-09-08;USD;-17849577,26;BGCR O/N;0
bank17;2021-09-08;USD;48525,28859;EFFR O/N;0
bank18;2021-09-08;USD;851630669,6;TGCR O/N;-100
bank19;2021-09-08;USD;0;OBFR O/N;100
bank20;2021-09-08;ISK;0,400602586;REIBOR O/N;200
bank1;2021-09-09;USD;-15987384,04;SOFR O/N;0
bank2;2021-09-09;USD;65527,75571;BGCR O/N;0
bank3;2021-09-09;USD;484013277,9;EFFR O/N;-100
bank4;2021-09-09;USD;0;TGCR O/N;100
bank5;2021-09-09;USD;0,808637833;OBFR O/N;200
bank6;2021-09-09;ISK;-18205189,93;REIBOR O/N;0
bank7;2021-09-09;EUR;59594,08281;ESTR O/N;0
bank8;2021-09-09;USD;890864702,1;SOFR O/N;-100
bank9;2021-09-09;USD;0;BGCR O/N;100
bank10;2021-09-09;USD;0,626876531;EFFR O/N;200
bank11;2021-09-09;USD;-4934869,332;TGCR O/N;0
bank12;2021-09-09;USD;51311,89504;OBFR O/N;0
bank13;2021-09-09;ISK;594196319,3;REIBOR O/N;-100
bank14;2021-09-09;EUR;0;ESTR O/N;100
bank15;2021-09-09;USD;0,628518888;SOFR O/N;200
bank16;2021-09-09;USD;-17849577,26;BGCR O/N;0
bank17;2021-09-09;USD;49253,16792;EFFR O/N;0
bank18;2021-09-09;USD;851630669,6;TGCR O/N;-100
bank19;2021-09-09;USD;0;OBFR O/N;100
bank20;2021-09-09;ISK;0,406611625;REIBOR O/N;200
bank1;2021-09-10;USD;-15987384,04;SOFR O/N;0
bank2;2021-09-10;USD;65527,75571;BGCR O/N;0
bank3;2021-09-10;USD;479173145,1;EFFR O/N;-100
bank4;2021-09-10;USD;0;TGCR O/N;100
bank5;2021-09-10;USD;0,800551455;OBFR O/N;200
bank6;2021-09-10;ISK;-18205189,93;REIBOR O/N;0
bank7;2021-09-10;EUR;59594,08281;ESTR O/N;0
bank8;2021-09-10;USD;904227672,7;SOFR O/N;-100
bank9;2021-09-10;USD;0;BGCR O/N;100
bank10;2021-09-10;USD;0,636279679;EFFR O/N;200
bank11;2021-09-10;USD;-5008892,372;TGCR O/N;0
bank12;2021-09-10;USD;50798,77609;OBFR O/N;0
bank13;2021-09-10;ISK;594196319,3;REIBOR O/N;-100
bank14;2021-09-10;EUR;0;ESTR O/N;100
bank15;2021-09-10;USD;0,637946671;SOFR O/N;200
bank16;2021-09-10;USD;-17849577,26;BGCR O/N;0
bank17;2021-09-10;USD;49253,16792;EFFR O/N;0
bank18;2021-09-10;USD;851630669,6;TGCR O/N;-100
bank19;2021-09-10;USD;0;OBFR O/N;100
bank20;2021-09-10;ISK;0,412710799;REIBOR O/N;200
bank1;2021-09-11;USD;-15987384,04;SOFR O/N;0
bank2;2021-09-11;USD;65527,75571;BGCR O/N;0
bank3;2021-09-11;USD;486360742,3;EFFR O/N;-100
bank4;2021-09-11;USD;0;TGCR O/N;100
bank5;2021-09-11;USD;0,812559727;OBFR O/N;200
bank6;2021-09-11;ISK;-18023138,03;REIBOR O/N;0
bank7;2021-09-11;EUR;58998,14198;ESTR O/N;0
bank8;2021-09-11;USD;904227672,7;SOFR O/N;-100
bank9;2021-09-11;USD;0;BGCR O/N;100
bank10;2021-09-11;USD;0,629916883;EFFR O/N;200
bank11;2021-09-11;USD;-5008892,372;TGCR O/N;0
bank12;2021-09-11;USD;50798,77609;OBFR O/N;0
bank13;2021-09-11;ISK;594196319,3;REIBOR O/N;-100
bank14;2021-09-11;EUR;0;ESTR O/N;100
bank15;2021-09-11;USD;0,637946671;SOFR O/N;200
bank16;2021-09-11;USD;-17849577,26;BGCR O/N;0
bank17;2021-09-11;USD;49253,16792;EFFR O/N;0
bank18;2021-09-11;USD;843114362,9;TGCR O/N;-100
bank19;2021-09-11;USD;0;OBFR O/N;100
bank20;2021-09-11;ISK;0,412710799;REIBOR O/N;200
bank1;2021-09-12;USD;-15987384,04;SOFR O/N;0
bank2;2021-09-12;USD;65527,75571;BGCR O/N;0
bank3;2021-09-12;USD;486360742,3;EFFR O/N;-100
bank4;2021-09-12;USD;0;TGCR O/N;100
bank5;2021-09-12;USD;0,804434129;OBFR O/N;200
bank6;2021-09-12;ISK;-17842906,65;REIBOR O/N;0
bank7;2021-09-12;EUR;58998,14198;ESTR O/N;0
bank8;2021-09-12;USD;904227672,7;SOFR O/N;-100
bank9;2021-09-12;USD;0;BGCR O/N;100
bank10;2021-09-12;USD;0,623617714;EFFR O/N;200
bank11;2021-09-12;USD;-5008892,372;TGCR O/N;0
bank12;2021-09-12;USD;50798,77609;OBFR O/N;0
bank13;2021-09-12;ISK;594196319,3;REIBOR O/N;-100
bank14;2021-09-12;EUR;0;ESTR O/N;100
bank15;2021-09-12;USD;0,647515871;SOFR O/N;200
bank16;2021-09-12;USD;-17849577,26;BGCR O/N;0
bank17;2021-09-12;USD;49991,96544;EFFR O/N;0
bank18;2021-09-12;USD;834683219,2;TGCR O/N;-100
bank19;2021-09-12;USD;0;OBFR O/N;100
bank20;2021-09-12;ISK;0,418901461;REIBOR O/N;200
bank1;2021-09-13;USD;-15827510,2;SOFR O/N;0
bank2;2021-09-13;USD;64872,47816;BGCR O/N;0
bank3;2021-09-13;USD;486360742,3;EFFR O/N;-100
bank4;2021-09-13;USD;0;TGCR O/N;100
bank5;2021-09-13;USD;0,816500641;OBFR O/N;200
bank6;2021-09-13;ISK;-17842906,65;REIBOR O/N;0
bank7;2021-09-13;EUR;58998,14198;ESTR O/N;0
bank8;2021-09-13;USD;917791087,8;SOFR O/N;-100
bank9;2021-09-13;USD;0;BGCR O/N;100
bank10;2021-09-13;USD;0,63297198;EFFR O/N;200
bank11;2021-09-13;USD;-5008892,372;TGCR O/N;0
bank12;2021-09-13;USD;51560,75773;OBFR O/N;0
bank13;2021-09-13;ISK;603109264,1;REIBOR O/N;-100
bank14;2021-09-13;EUR;0;ESTR O/N;100
bank15;2021-09-13;USD;0,641040712;SOFR O/N;200
bank16;2021-09-13;USD;-17849577,26;BGCR O/N;0
bank17;2021-09-13;USD;49991,96544;EFFR O/N;0
bank18;2021-09-13;USD;826336387,1;TGCR O/N;-100
bank19;2021-09-13;USD;0;OBFR O/N;100
bank20;2021-09-13;ISK;0,414712447;REIBOR O/N;200
bank1;2021-09-14;USD;-15827510,2;SOFR O/N;0
bank2;2021-09-14;USD;64872,47816;BGCR O/N;0
bank3;2021-09-14;USD;486360742,3;EFFR O/N;-100
bank4;2021-09-14;USD;0;TGCR O/N;100
bank5;2021-09-14;USD;0,828748151;OBFR O/N;200
bank6;2021-09-14;ISK;-17842906,65;REIBOR O/N;0
bank7;2021-09-14;EUR;59883,11411;ESTR O/N;0
bank8;2021-09-14;USD;908613176,9;SOFR O/N;-100
bank9;2021-09-14;USD;0;BGCR O/N;100
bank10;2021-09-14;USD;0,63297198;EFFR O/N;200
bank11;2021-09-14;USD;-5008892,372;TGCR O/N;0
bank12;2021-09-14;USD;51045,15015;OBFR O/N;0
bank13;2021-09-14;ISK;597078171,4;REIBOR O/N;-100
bank14;2021-09-14;EUR;0;ESTR O/N;100
bank15;2021-09-14;USD;0,641040712;SOFR O/N;200
bank16;2021-09-14;USD;-18117320,92;BGCR O/N;0
bank17;2021-09-14;USD;50741,84492;EFFR O/N;0
bank18;2021-09-14;USD;838731432,9;TGCR O/N;-100
bank19;2021-09-14;USD;0;OBFR O/N;100
bank20;2021-09-14;ISK;0,414712447;REIBOR O/N;200
bank1;2021-09-15;USD;-16064922,85;SOFR O/N;0
bank2;2021-09-15;USD;64872,47816;BGCR O/N;0
bank3;2021-09-15;USD;486360742,3;EFFR O/N;-100
bank4;2021-09-15;USD;0;TGCR O/N;100
bank5;2021-09-15;USD;0,841179373;OBFR O/N;200
bank6;2021-09-15;ISK;-18110550,25;REIBOR O/N;0
bank7;2021-09-15;EUR;60781,36083;ESTR O/N;0
bank8;2021-09-15;USD;908613176,9;SOFR O/N;-100
bank9;2021-09-15;USD;0;BGCR O/N;100
bank10;2021-09-15;USD;0,63297198;EFFR O/N;200
bank11;2021-09-15;USD;-4958803,448;TGCR O/N;0
bank12;2021-09-15;USD;51045,15015;OBFR O/N;0
bank13;2021-09-15;ISK;591107389,7;REIBOR O/N;-100
bank14;2021-09-15;EUR;0;ESTR O/N;100
bank15;2021-09-15;USD;0,641040712;SOFR O/N;200
bank16;2021-09-15;USD;-18389080,74;BGCR O/N;0
bank17;2021-09-15;USD;50234,42647;EFFR O/N;0
bank18;2021-09-15;USD;838731432,9;TGCR O/N;-100
bank19;2021-09-15;USD;0;OBFR O/N;100
bank20;2021-09-15;ISK;0,414712447;REIBOR O/N;200
bank1;2021-09-16;USD;-16064922,85;SOFR O/N;0
bank2;2021-09-16;USD;64872,47816;BGCR O/N;0
bank3;2021-09-16;USD;493656153,4;EFFR O/N;-100
bank4;2021-09-16;USD;0;TGCR O/N;100
bank5;2021-09-16;USD;0,832767579;OBFR O/N;200
bank6;2021-09-16;ISK;-18110550,25;REIBOR O/N;0
bank7;2021-09-16;EUR;60781,36083;ESTR O/N;0
bank8;2021-09-16;USD;908613176,9;SOFR O/N;-100
bank9;2021-09-16;USD;0;BGCR O/N;100
bank10;2021-09-16;USD;0,63297198;EFFR O/N;200
bank11;2021-09-16;USD;-5033185,5;TGCR O/N;0
bank12;2021-09-16;USD;51045,15015;OBFR O/N;0
bank13;2021-09-16;ISK;585196315,8;REIBOR O/N;-100
bank14;2021-09-16;EUR;0;ESTR O/N;100
bank15;2021-09-16;USD;0,641040712;SOFR O/N;200
bank16;2021-09-16;USD;-18664916,95;BGCR O/N;0
bank17;2021-09-16;USD;50234,42647;EFFR O/N;0
bank18;2021-09-16;USD;838731432,9;TGCR O/N;-100
bank19;2021-09-16;USD;0;OBFR O/N;100
bank20;2021-09-16;ISK;0,420933134;REIBOR O/N;200
bank1;2021-09-17;USD;-16064922,85;SOFR O/N;0
bank2;2021-09-17;USD;64872,47816;BGCR O/N;0
bank3;2021-09-17;USD;493656153,4;EFFR O/N;-100
bank4;2021-09-17;USD;0;TGCR O/N;100
bank5;2021-09-17;USD;0,845259093;OBFR O/N;200
bank6;2021-09-17;ISK;-18382208,5;REIBOR O/N;0
bank7;2021-09-17;EUR;61693,08124;ESTR O/N;0
bank8;2021-09-17;USD;908613176,9;SOFR O/N;-100
bank9;2021-09-17;USD;0;BGCR O/N;100
bank10;2021-09-17;USD;0,63297198;EFFR O/N;200
bank11;2021-09-17;USD;-5033185,5;TGCR O/N;0
bank12;2021-09-17;USD;51045,15015;OBFR O/N;0
bank13;2021-09-17;ISK;579344352,6;REIBOR O/N;-100
bank14;2021-09-17;EUR;0;ESTR O/N;100
bank15;2021-09-17;USD;0,634630305;SOFR O/N;200
bank16;2021-09-17;USD;-18664916,95;BGCR O/N;0
bank17;2021-09-17;USD;50987,94287;EFFR O/N;0
bank18;2021-09-17;USD;838731432,9;TGCR O/N;-100
bank19;2021-09-17;USD;0;OBFR O/N;100
bank20;2021-09-17;ISK;0,427247131;REIBOR O/N;200
bank1;2021-09-18;USD;-16064922,85;SOFR O/N;0
bank2;2021-09-18;USD;64872,47816;BGCR O/N;0
bank3;2021-09-18;USD;501060995,7;EFFR O/N;-100
bank4;2021-09-18;USD;0;TGCR O/N;100
bank5;2021-09-18;USD;0,845259093;OBFR O/N;200
bank6;2021-09-18;ISK;-18198386,42;REIBOR O/N;0
bank7;2021-09-18;EUR;61693,08124;ESTR O/N;0
bank8;2021-09-18;USD;908613176,9;SOFR O/N;-100
bank9;2021-09-18;USD;0;BGCR O/N;100
bank10;2021-09-18;USD;0,62664226;EFFR O/N;200
bank11;2021-09-18;USD;-5033185,5;TGCR O/N;0
bank12;2021-09-18;USD;51045,15015;OBFR O/N;0
bank13;2021-09-18;ISK;579344352,6;REIBOR O/N;-100
bank14;2021-09-18;EUR;0;ESTR O/N;100
bank15;2021-09-18;USD;0,634630305;SOFR O/N;200
bank16;2021-09-18;USD;-18664916,95;BGCR O/N;0
bank17;2021-09-18;USD;50987,94287;EFFR O/N;0
bank18;2021-09-18;USD;851312404,4;TGCR O/N;-100
bank19;2021-09-18;USD;0;OBFR O/N;100
bank20;2021-09-18;ISK;0,427247131;REIBOR O/N;200
bank1;2021-09-19;USD;-16064922,85;SOFR O/N;0
bank2;2021-09-19;USD;64872,47816;BGCR O/N;0
bank3;2021-09-19;USD;501060995,7;EFFR O/N;-100
bank4;2021-09-19;USD;0;TGCR O/N;100
bank5;2021-09-19;USD;0,845259093;OBFR O/N;200
bank6;2021-09-19;ISK;-18471362,21;REIBOR O/N;0
bank7;2021-09-19;EUR;61076,15043;ESTR O/N;0
bank8;2021-09-19;USD;908613176,9;SOFR O/N;-100
bank9;2021-09-19;USD;0;BGCR O/N;100
bank10;2021-09-19;USD;0,62664226;EFFR O/N;200
bank11;2021-09-19;USD;-4982853,645;TGCR O/N;0
bank12;2021-09-19;USD;51045,15015;OBFR O/N;0
bank13;2021-09-19;ISK;579344352,6;REIBOR O/N;-100
bank14;2021-09-19;EUR;0;ESTR O/N;100
bank15;2021-09-19;USD;0,634630305;SOFR O/N;200
bank16;2021-09-19;USD;-18664916,95;BGCR O/N;0
bank17;2021-09-19;USD;51752,76201;EFFR O/N;0
bank18;2021-09-19;USD;851312404,4;TGCR O/N;-100
bank19;2021-09-19;USD;0;OBFR O/N;100
bank20;2021-09-19;ISK;0,427247131;REIBOR O/N;200
bank1;2021-09-20;USD;-16064922,85;SOFR O/N;0
bank2;2021-09-20;USD;64223,75337;BGCR O/N;0
bank3;2021-09-20;USD;508576910,7;EFFR O/N;-100
bank4;2021-09-20;USD;0;TGCR O/N;100
bank5;2021-09-20;USD;0,836806502;OBFR O/N;200
bank6;2021-09-20;ISK;-18471362,21;REIBOR O/N;0
bank7;2021-09-20;EUR;61076,15043;ESTR O/N;0
bank8;2021-09-20;USD;899527045,1;SOFR O/N;-100
bank9;2021-09-20;USD;0;BGCR O/N;100
bank10;2021-09-20;USD;0,636041894;EFFR O/N;200
bank11;2021-09-20;USD;-4982853,645;TGCR O/N;0
bank12;2021-09-20;USD;51045,15015;OBFR O/N;0
bank13;2021-09-20;ISK;579344352,6;REIBOR O/N;-100
bank14;2021-09-20;EUR;0;ESTR O/N;100
bank15;2021-09-20;USD;0,634630305;SOFR O/N;200
bank16;2021-09-20;USD;-18478267,78;BGCR O/N;0
bank17;2021-09-20;USD;51752,76201;EFFR O/N;0
bank18;2021-09-20;USD;851312404,4;TGCR O/N;-100
bank19;2021-09-20;USD;0;OBFR O/N;100
bank20;2021-09-20;ISK;0,433655837;REIBOR O/N;200
bank1;2021-09-21;USD;-16064922,85;SOFR O/N;0
bank2;2021-09-21;USD;65187,10968;BGCR O/N;0
bank3;2021-09-21;USD;516205564,3;EFFR O/N;-100
bank4;2021-09-21;USD;0;TGCR O/N;100
bank5;2021-09-21;USD;0,836806502;OBFR O/N;200
bank6;2021-09-21;ISK;-18471362,21;REIBOR O/N;0
bank7;2021-09-21;EUR;61076,15043;ESTR O/N;0
bank8;2021-09-21;USD;913019950,8;SOFR O/N;-100
bank9;2021-09-21;USD;0;BGCR O/N;100
bank10;2021-09-21;USD;0,629681475;EFFR O/N;200
bank11;2021-09-21;USD;-4982853,645;TGCR O/N;0
bank12;2021-09-21;USD;50534,69865;OBFR O/N;0
bank13;2021-09-21;ISK;573550909,1;REIBOR O/N;-100
bank14;2021-09-21;EUR;0;ESTR O/N;100
bank15;2021-09-21;USD;0,628284002;SOFR O/N;200
bank16;2021-09-21;USD;-18293485,1;BGCR O/N;0
bank17;2021-09-21;USD;52529,05344;EFFR O/N;0
bank18;2021-09-21;USD;851312404,4;TGCR O/N;-100
bank19;2021-09-21;USD;0;OBFR O/N;100
bank20;2021-09-21;ISK;0,433655837;REIBOR O/N;200
bank1;2021-09-22;USD;-16064922,85;SOFR O/N;0
bank2;2021-09-22;USD;65187,10968;BGCR O/N;0
bank3;2021-09-22;USD;516205564,3;EFFR O/N;-100
bank4;2021-09-22;USD;0;TGCR O/N;100
bank5;2021-09-22;USD;0,836806502;OBFR O/N;200
bank6;2021-09-22;ISK;-18748432,65;REIBOR O/N;0
bank7;2021-09-22;EUR;61076,15043;ESTR O/N;0
bank8;2021-09-22;USD;903889751,3;SOFR O/N;-100
bank9;2021-09-22;USD;0;BGCR O/N;100
bank10;2021-09-22;USD;0,62338466;EFFR O/N;200
bank11;2021-09-22;USD;-4982853,645;TGCR O/N;0
bank12;2021-09-22;USD;51292,71913;OBFR O/N;0
bank13;2021-09-22;ISK;567815400;REIBOR O/N;-100
bank14;2021-09-22;EUR;0;ESTR O/N;100
bank15;2021-09-22;USD;0,622001162;SOFR O/N;200
bank16;2021-09-22;USD;-18293485,1;BGCR O/N;0
bank17;2021-09-22;USD;53316,98925;EFFR O/N;0
bank18;2021-09-22;USD;851312404,4;TGCR O/N;-100
bank19;2021-09-22;USD;0;OBFR O/N;100
bank20;2021-09-22;ISK;0,433655837;REIBOR O/N;200
bank1;2021-09-23;USD;-16064922,85;SOFR O/N;0
bank2;2021-09-23;USD;65187,10968;BGCR O/N;0
bank3;2021-09-23;USD;516205564,3;EFFR O/N;-100
bank4;2021-09-23;USD;0;TGCR O/N;100
bank5;2021-09-23;USD;0,836806502;OBFR O/N;200
bank6;2021-09-23;ISK;-19029659,14;REIBOR O/N;0
bank7;2021-09-23;EUR;60465,38892;ESTR O/N;0
bank8;2021-09-23;USD;903889751,3;SOFR O/N;-100
bank9;2021-09-23;USD;0;BGCR O/N;100
bank10;2021-09-23;USD;0,62338466;EFFR O/N;200
bank11;2021-09-23;USD;-4933025,109;TGCR O/N;0
bank12;2021-09-23;USD;51292,71913;OBFR O/N;0
bank13;2021-09-23;ISK;562137246;REIBOR O/N;-100
bank14;2021-09-23;EUR;0;ESTR O/N;100
bank15;2021-09-23;USD;0,615781151;SOFR O/N;200
bank16;2021-09-23;USD;-18110550,25;BGCR O/N;0
bank17;2021-09-23;USD;52783,81935;EFFR O/N;0
bank18;2021-09-23;USD;851312404,4;TGCR O/N;-100
bank19;2021-09-23;USD;0;OBFR O/N;100
bank20;2021-09-23;ISK;0,433655837;REIBOR O/N;200
bank1;2021-09-24;USD;-16305896,69;SOFR O/N;0
bank2;2021-09-24;USD;65187,10968;BGCR O/N;0
bank3;2021-09-24;USD;523948647,8;EFFR O/N;-100
bank4;2021-09-24;USD;0;TGCR O/N;100
bank5;2021-09-24;USD;0,828438437;OBFR O/N;200
bank6;2021-09-24;ISK;-19315104,02;REIBOR O/N;0
bank7;2021-09-24;EUR;60465,38892;ESTR O/N;0
bank8;2021-09-24;USD;903889751,3;SOFR O/N;-100
bank9;2021-09-24;USD;0;BGCR O/N;100
bank10;2021-09-24;USD;0,62338466;EFFR O/N;200
bank11;2021-09-24;USD;-4933025,109;TGCR O/N;0
bank12;2021-09-24;USD;51292,71913;OBFR O/N;0
bank13;2021-09-24;ISK;562137246;REIBOR O/N;-100
bank14;2021-09-24;EUR;0;ESTR O/N;100
bank15;2021-09-24;USD;0,615781151;SOFR O/N;200
bank16;2021-09-24;USD;-18110550,25;BGCR O/N;0
bank17;2021-09-24;USD;53575,57664;EFFR O/N;0
bank18;2021-09-24;USD;851312404,4;TGCR O/N;-100
bank19;2021-09-24;USD;0;OBFR O/N;100
bank20;2021-09-24;ISK;0,429319279;REIBOR O/N;200
bank1;2021-09-25;USD;-16142837,72;SOFR O/N;0
bank2;2021-09-25;USD;66164,91632;BGCR O/N;0
bank3;2021-09-25;USD;523948647,8;EFFR O/N;-100
bank4;2021-09-25;USD;0;TGCR O/N;100
bank5;2021-09-25;USD;0,828438437;OBFR O/N;200
bank6;2021-09-25;ISK;-19604830,58;REIBOR O/N;0
bank7;2021-09-25;EUR;60465,38892;ESTR O/N;0
bank8;2021-09-25;USD;894850853,8;SOFR O/N;-100
bank9;2021-09-25;USD;0;BGCR O/N;100
bank10;2021-09-25;USD;0,62338466;EFFR O/N;200
bank11;2021-09-25;USD;-4883694,858;TGCR O/N;0
bank12;2021-09-25;USD;51292,71913;OBFR O/N;0
bank13;2021-09-25;ISK;556515873,6;REIBOR O/N;-100
bank14;2021-09-25;EUR;0;ESTR O/N;100
bank15;2021-09-25;USD;0,609623339;SOFR O/N;200
bank16;2021-09-25;USD;-17929444,75;BGCR O/N;0
bank17;2021-09-25;USD;53575,57664;EFFR O/N;0
bank18;2021-09-25;USD;842799280,3;TGCR O/N;-100
bank19;2021-09-25;USD;0;OBFR O/N;100
bank20;2021-09-25;ISK;0,429319279;REIBOR O/N;200
bank1;2021-09-26;USD;-15981409,35;SOFR O/N;0
bank2;2021-09-26;USD;65503,26716;BGCR O/N;0
bank3;2021-09-26;USD;518709161,3;EFFR O/N;-100
bank4;2021-09-26;USD;0;TGCR O/N;100
bank5;2021-09-26;USD;0,840865014;OBFR O/N;200
bank6;2021-09-26;ISK;-19898903,04;REIBOR O/N;0
bank7;2021-09-26;EUR;61372,36976;ESTR O/N;0
bank8;2021-09-26;USD;908273616,6;SOFR O/N;-100
bank9;2021-09-26;USD;0;BGCR O/N;100
bank10;2021-09-26;USD;0,63273543;EFFR O/N;200
bank11;2021-09-26;USD;-4883694,858;TGCR O/N;0
bank12;2021-09-26;USD;51292,71913;OBFR O/N;0
bank13;2021-09-26;ISK;564863611,7;REIBOR O/N;-100
bank14;2021-09-26;EUR;0;ESTR O/N;100
bank15;2021-09-26;USD;0,618767689;SOFR O/N;200
bank16;2021-09-26;USD;-17750150,3;BGCR O/N;0
bank17;2021-09-26;USD;54379,21029;EFFR O/N;0
bank18;2021-09-26;USD;834371287,5;TGCR O/N;-100
bank19;2021-09-26;USD;0;OBFR O/N;100
bank20;2021-09-26;ISK;0,435759068;REIBOR O/N;200
bank1;2021-09-27;USD;-15981409,35;SOFR O/N;0
bank2;2021-09-27;USD;65503,26716;BGCR O/N;0
bank3;2021-09-27;USD;526489798,7;EFFR O/N;-100
bank4;2021-09-27;USD;0;TGCR O/N;100
bank5;2021-09-27;USD;0,832456364;OBFR O/N;200
bank6;2021-09-27;ISK;-20197386,59;REIBOR O/N;0
bank7;2021-09-27;EUR;61372,36976;ESTR O/N;0
bank8;2021-09-27;USD;899190880,4;SOFR O/N;-100
bank9;2021-09-27;USD;0;BGCR O/N;100
bank10;2021-09-27;USD;0,63273543;EFFR O/N;200
bank11;2021-09-27;USD;-4883694,858;TGCR O/N;0
bank12;2021-09-27;USD;51292,71913;OBFR O/N;0
bank13;2021-09-27;ISK;564863611,7;REIBOR O/N;-100
bank14;2021-09-27;EUR;0;ESTR O/N;100
bank15;2021-09-27;USD;0,612580012;SOFR O/N;200
bank16;2021-09-27;USD;-18016402,55;BGCR O/N;0
bank17;2021-09-27;USD;54379,21029;EFFR O/N;0
bank18;2021-09-27;USD;834371287,5;TGCR O/N;-100
bank19;2021-09-27;USD;0;OBFR O/N;100
bank20;2021-09-27;ISK;0,435759068;REIBOR O/N;200
bank1;2021-09-28;USD;-16221130,49;SOFR O/N;0
bank2;2021-09-28;USD;64848,23449;BGCR O/N;0
bank3;2021-09-28;USD;521224900,7;EFFR O/N;-100
bank4;2021-09-28;USD;0;TGCR O/N;100
bank5;2021-09-28;USD;0,844943209;OBFR O/N;200
bank6;2021-09-28;ISK;-20500347,39;REIBOR O/N;0
bank7;2021-09-28;EUR;62292,9553;ESTR O/N;0
bank8;2021-09-28;USD;890198971,6;SOFR O/N;-100
bank9;2021-09-28;USD;0;BGCR O/N;100
bank10;2021-09-28;USD;0,642226461;EFFR O/N;200
bank11;2021-09-28;USD;-4883694,858;TGCR O/N;0
bank12;2021-09-28;USD;50779,79194;OBFR O/N;0
bank13;2021-09-28;ISK;559214975,5;REIBOR O/N;-100
bank14;2021-09-28;EUR;0;ESTR O/N;100
bank15;2021-09-28;USD;0,612580012;SOFR O/N;200
bank16;2021-09-28;USD;-17836238,53;BGCR O/N;0
bank17;2021-09-28;USD;55194,89845;EFFR O/N;0
bank18;2021-09-28;USD;834371287,5;TGCR O/N;-100
bank19;2021-09-28;USD;0;OBFR O/N;100
bank20;2021-09-28;ISK;0,435759068;REIBOR O/N;200
bank1;2021-09-29;USD;-16221130,49;SOFR O/N;0
bank2;2021-09-29;USD;64848,23449;BGCR O/N;0
bank3;2021-09-29;USD;521224900,7;EFFR O/N;-100
bank4;2021-09-29;USD;0;TGCR O/N;100
bank5;2021-09-29;USD;0,844943209;OBFR O/N;200
bank6;2021-09-29;ISK;-20807852,6;REIBOR O/N;0
bank7;2021-09-29;EUR;63227,34963;ESTR O/N;0
bank8;2021-09-29;USD;881296981,9;SOFR O/N;-100
bank9;2021-09-29;USD;0;BGCR O/N;100
bank10;2021-09-29;USD;0,642226461;EFFR O/N;200
bank11;2021-09-29;USD;-4834857,909;TGCR O/N;0
bank12;2021-09-29;USD;50779,79194;OBFR O/N;0
bank13;2021-09-29;ISK;567603200,2;REIBOR O/N;-100
bank14;2021-09-29;EUR;0;ESTR O/N;100
bank15;2021-09-29;USD;0,612580012;SOFR O/N;200
bank16;2021-09-29;USD;-17836238,53;BGCR O/N;0
bank17;2021-09-29;USD;55194,89845;EFFR O/N;0
bank18;2021-09-29;USD;834371287,5;TGCR O/N;-100
bank19;2021-09-29;USD;0;OBFR O/N;100
bank20;2021-09-29;ISK;0,431401478;REIBOR O/N;200
bank1;2021-09-30;USD;-16058919,18;SOFR O/N;0
bank2;2021-09-30;USD;65820,958;BGCR O/N;0
bank3;2021-09-30;USD;516012651,7;EFFR O/N;-100
bank4;2021-09-30;USD;0;TGCR O/N;100
bank5;2021-09-30;USD;0,857617357;OBFR O/N;200
bank6;2021-09-30;ISK;-20807852,6;REIBOR O/N;0
bank7;2021-09-30;EUR;64175,75988;ESTR O/N;0
bank8;2021-09-30;USD;881296981,9;SOFR O/N;-100
bank9;2021-09-30;USD;0;BGCR O/N;100
bank10;2021-09-30;USD;0,642226461;EFFR O/N;200
bank11;2021-09-30;USD;-4907380,778;TGCR O/N;0
bank12;2021-09-30;USD;50779,79194;OBFR O/N;0
bank13;2021-09-30;ISK;561927168,2;REIBOR O/N;-100
bank14;2021-09-30;EUR;0;ESTR O/N;100
bank15;2021-09-30;USD;0,621768713;SOFR O/N;200
bank16;2021-09-30;USD;-17657876,14;BGCR O/N;0
bank17;2021-09-30;USD;55194,89845;EFFR O/N;0
bank18;2021-09-30;USD;846886856,8;TGCR O/N;-100
bank19;2021-09-30;USD;0;OBFR O/N;100
bank20;2021-09-30;ISK;0,427087463;REIBOR O/N;200
bank1;2021-10-01;USD;-16299802,97;SOFR O/N;0
bank2;2021-10-01;USD;65820,958;BGCR O/N;0
bank3;2021-10-01;USD;523752841,5;EFFR O/N;-100
bank4;2021-10-01;USD;0;TGCR O/N;100
bank5;2021-10-01;USD;0,857617357;OBFR O/N;200
bank6;2021-10-01;ISK;-20807852,6;REIBOR O/N;0
bank7;2021-10-01;EUR;64175,75988;ESTR O/N;0
bank8;2021-10-01;USD;881296981,9;SOFR O/N;-100
bank9;2021-10-01;USD;0;BGCR O/N;100
bank10;2021-10-01;USD;0,642226461;EFFR O/N;200
bank11;2021-10-01;USD;-4980991,489;TGCR O/N;0
bank12;2021-10-01;USD;51541,48882;OBFR O/N;0
bank13;2021-10-01;ISK;561927168,2;REIBOR O/N;-100
bank14;2021-10-01;EUR;0;ESTR O/N;100
bank15;2021-10-01;USD;0,621768713;SOFR O/N;200
bank16;2021-10-01;USD;-17481297,38;BGCR O/N;0
bank17;2021-10-01;USD;55194,89845;EFFR O/N;0
bank18;2021-10-01;USD;838417988,2;TGCR O/N;-100
bank19;2021-10-01;USD;0;OBFR O/N;100
